sale_item_id,sale_id,product_id,warehouse_id,quantity,unit_price,cost_price,discount_pct,profit_amount
7404,3315,140,1,4,119.68,89.2,12.0,64.47
7405,3316,167,1,5,150.23,136.27,12.0,-20.34
7406,3317,140,1,3,119.68,89.2,12.0,48.36
7407,3318,89,1,4,273.48,218.98,12.0,86.73
7408,3319,49,1,1,135.42,104.31,12.0,14.86
7409,3320,196,1,4,8.0,5.0,12.0,8.16
7410,3320,197,1,1,8.0,5.0,12.0,2.04
7411,3321,178,1,14,618.12,575.95,12.0,-448.06
7412,3322,136,1,5,57.96,46.01,12.0,24.97
7413,3322,36,1,4,3639.38,2926.14,12.0,1106.06
7414,3323,48,1,3,3134.8,2469.97,12.0,865.96
7415,3323,55,1,5,1352.38,1024.48,12.0,828.07
7416,3323,23,1,2,2370.98,1813.46,12.0,546.0
7417,3324,5,1,5,137.81,109.09,12.0,60.91
7418,3324,32,1,2,3662.03,2840.12,12.0,764.93
7419,3324,75,1,5,2071.5,1606.01,12.0,1084.55
7420,3325,174,1,4,34.13,31.28,12.0,-4.98
7421,3325,176,1,6,671.7,621.19,12.0,-180.56
7422,3326,184,1,4,52.0,35.0,12.0,43.04
7423,3326,186,1,4,115.0,75.0,12.0,104.8
7424,3326,194,1,4,35.0,22.0,12.0,35.2
7425,3326,190,1,3,42.0,28.0,12.0,26.88
7426,3327,156,1,5,1806.86,1399.61,12.0,952.13
7427,3327,36,1,2,3639.38,2926.14,12.0,553.03
7428,3327,12,1,1,2827.26,2138.29,12.0,349.7
7429,3327,46,1,4,610.22,476.16,12.0,243.33
7430,3328,32,1,1,3662.03,2840.12,12.0,382.47
7431,3329,155,1,4,908.02,699.31,12.0,398.99
7432,3329,130,1,2,638.32,497.41,12.0,128.62
7433,3330,179,1,12,291.2,273.48,12.0,-206.69
7434,3330,169,1,12,603.79,568.95,12.0,-451.38
7435,3331,27,1,2,1871.31,1476.33,12.0,340.85
7436,3332,187,1,2,145.0,95.0,12.0,65.2
7437,3333,179,1,14,291.2,273.48,12.0,-241.14
7438,3333,171,1,1,322.74,308.44,12.0,-24.43
7439,3333,180,1,15,577.93,533.49,12.0,-373.67
7440,3334,184,1,3,52.0,35.0,12.0,32.28
7441,3334,199,1,3,12.0,8.0,12.0,7.68
7442,3335,170,1,11,1207.08,1141.77,12.0,-874.94
7443,3335,179,1,6,291.2,273.48,12.0,-103.34
7444,3336,173,1,2,1281.44,1172.43,12.0,-89.53
7445,3337,184,1,3,52.0,35.0,12.0,32.28
7446,3337,190,1,5,42.0,28.0,12.0,44.8
7447,3337,190,1,1,42.0,28.0,12.0,8.96
7448,3337,198,1,5,9.0,6.0,12.0,9.6
7449,3338,172,1,6,640.44,615.29,12.0,-310.22
7450,3339,169,1,1,603.79,568.95,12.0,-37.61
7451,3340,174,1,11,34.13,31.28,12.0,-13.7
7452,3340,171,1,8,322.74,308.44,12.0,-195.43
7453,3341,42,1,4,611.4,488.73,12.0,197.21
7454,3341,61,1,3,129.48,97.11,12.0,50.5
7455,3342,156,1,2,1806.86,1399.61,12.0,380.85
7456,3342,156,1,3,1806.86,1399.61,12.0,571.28
7457,3342,1,1,2,137.3,107.21,12.0,27.23
7458,3343,178,1,12,618.12,575.95,12.0,-384.05
7459,3344,180,1,11,577.93,533.49,12.0,-274.03
7460,3344,168,1,7,305.21,272.79,12.0,-29.44
7461,3345,180,1,1,577.93,533.49,12.0,-24.91
7462,3345,177,1,4,315.59,289.85,12.0,-48.52
7463,3345,174,1,4,34.13,31.28,12.0,-4.98
7464,3345,171,1,7,322.74,308.44,12.0,-171.0
7465,3346,183,1,2,38.0,25.0,12.0,16.88
7466,3346,189,1,2,28.0,18.0,12.0,13.28
7467,3346,186,1,4,115.0,75.0,12.0,104.8
7468,3347,196,1,1,8.0,5.0,12.0,2.04
7469,3347,199,1,3,12.0,8.0,12.0,7.68
7470,3347,184,1,2,52.0,35.0,12.0,21.52
7471,3348,140,1,2,119.68,89.2,12.0,32.24
7472,3348,69,1,1,129.22,100.83,12.0,12.88
7473,3349,165,1,4,313.53,250.77,12.0,100.55
7474,3349,28,1,3,3646.07,2864.72,12.0,1031.46
7475,3349,143,1,5,656.81,512.46,12.0,327.66
7476,3350,171,1,15,322.74,308.44,12.0,-366.43
7477,3350,169,1,14,603.79,568.95,12.0,-526.61
7478,3350,172,1,4,640.44,615.29,12.0,-206.81
7479,3351,177,1,14,315.59,289.85,12.0,-169.83
7480,3351,168,1,5,305.21,272.79,12.0,-21.03
7481,3351,171,1,9,322.74,308.44,12.0,-219.86
7482,3352,52,1,5,2715.58,2143.24,12.0,1232.35
7483,3353,167,1,2,150.23,136.27,12.0,-8.14
7484,3353,169,1,12,603.79,568.95,12.0,-451.38
7485,3353,169,1,14,603.79,568.95,12.0,-526.61
7486,3354,119,1,1,1932.6,1529.72,12.0,170.97
7487,3354,69,1,3,129.22,100.83,12.0,38.65
7488,3355,5,1,2,137.81,109.09,12.0,24.37
7489,3355,58,1,1,544.75,427.49,12.0,51.89
7490,3355,131,1,3,1611.01,1264.51,12.0,459.54
7491,3356,173,1,11,1281.44,1172.43,12.0,-492.39
7492,3356,178,1,2,618.12,575.95,12.0,-64.01
7493,3357,168,1,15,305.21,272.79,12.0,-63.08
7494,3357,177,1,8,315.59,289.85,12.0,-97.05
7495,3358,161,1,1,762.2,593.53,12.0,77.21
7496,3358,21,1,4,240.11,188.73,12.0,90.27
7497,3359,170,1,14,1207.08,1141.77,12.0,-1113.55
7498,3359,167,1,7,150.23,136.27,12.0,-28.47
7499,3359,168,1,6,305.21,272.79,12.0,-25.23
7500,3360,21,1,1,240.11,188.73,12.0,22.57
7501,3360,116,1,2,1916.58,1497.28,12.0,378.62
7502,3360,83,1,2,2068.41,1559.99,12.0,520.42
7503,3360,83,1,1,2068.41,1559.99,12.0,260.21
7504,3361,169,1,9,603.79,568.95,12.0,-338.53
7505,3361,179,1,9,291.2,273.48,12.0,-155.02
7506,3362,157,1,4,346.38,272.64,12.0,128.7
7507,3362,135,1,1,466.4,368.26,12.0,42.17
7508,3363,178,1,2,618.12,575.95,12.0,-64.01
7509,3363,175,1,13,341.67,319.66,12.0,-246.88
7510,3364,28,1,5,3646.07,2864.72,12.0,1719.11
7511,3364,120,1,4,3906.9,2970.91,12.0,1868.65
7512,3365,169,1,5,603.79,568.95,12.0,-188.07
7513,3365,174,1,12,34.13,31.28,12.0,-14.95
7514,3365,179,1,2,291.2,273.48,12.0,-34.45
7515,3366,32,1,2,3662.03,2840.12,12.0,764.93
7516,3366,118,1,4,768.11,587.91,12.0,352.11
7517,3366,137,1,4,117.19,92.1,12.0,44.11
7518,3367,196,1,5,8.0,5.0,12.0,10.2
7519,3367,197,1,1,8.0,5.0,12.0,2.04
7520,3368,176,1,14,671.7,621.19,12.0,-421.32
7521,3368,173,1,5,1281.44,1172.43,12.0,-223.81
7522,3369,173,1,1,1281.44,1172.43,12.0,-44.76
7523,3369,174,1,8,34.13,31.28,12.0,-9.96
7524,3370,60,1,2,2682.45,2058.92,12.0,603.27
7525,3370,119,1,2,1932.6,1529.72,12.0,341.94
7526,3371,42,1,4,611.4,488.73,12.0,197.21
7527,3372,179,1,10,291.2,273.48,12.0,-172.24
7528,3373,182,1,4,28.0,18.0,12.0,26.56
7529,3373,193,1,5,25.0,15.0,12.0,35.0
7530,3374,175,1,12,341.67,319.66,12.0,-227.88
7531,3375,69,1,2,129.22,100.83,12.0,25.77
7532,3375,129,1,2,3107.94,2509.74,12.0,450.49
7533,3375,70,1,5,510.97,410.28,12.0,196.87
7534,3375,148,1,5,321.99,254.0,12.0,146.76
7535,3376,2,1,3,558.0,429.5,12.0,184.62
7536,3376,119,1,1,1932.6,1529.72,12.0,170.97
7537,3377,37,1,3,153.5,123.22,12.0,35.58
7538,3377,70,1,1,510.97,410.28,12.0,39.37
7539,3377,104,1,5,1633.33,1283.33,12.0,770.0
7540,3378,13,1,2,236.51,187.48,12.0,41.3
7541,3378,96,1,3,5407.92,4263.73,12.0,1485.72
7542,3378,48,1,2,3134.8,2469.97,12.0,577.31
7543,3378,12,1,4,2827.26,2138.29,12.0,1398.8
7544,3379,192,1,4,90.0,62.0,12.0,68.8
7545,3379,181,1,1,18.0,12.0,12.0,3.84
7546,3380,69,1,5,129.22,100.83,12.0,64.42
7547,3380,87,1,1,2736.38,2142.66,12.0,265.35
7548,3381,182,1,4,28.0,18.0,12.0,26.56
7549,3381,183,1,4,38.0,25.0,12.0,33.76
7550,3382,171,1,14,322.74,308.44,12.0,-342.0
7551,3383,168,1,6,305.21,272.79,12.0,-25.23
7552,3383,169,1,1,603.79,568.95,12.0,-37.61
7553,3384,71,1,4,1304.73,1002.96,12.0,580.81
7554,3384,49,1,4,135.42,104.31,12.0,59.44
7555,3384,72,1,3,2574.59,2018.33,12.0,741.93
7556,3384,142,1,2,323.51,248.87,12.0,71.64
7557,3385,180,1,5,577.93,533.49,12.0,-124.56
7558,3386,127,1,1,633.45,503.86,12.0,53.58
7559,3387,144,1,5,1325.4,1000.31,12.0,830.21
7560,3388,167,1,8,150.23,136.27,12.0,-32.54
7561,3389,15,1,1,2375.9,1827.93,12.0,262.86
7562,3390,98,1,4,1647.8,1292.88,12.0,628.74
7563,3391,140,1,4,119.68,89.2,12.0,64.47
7564,3392,184,1,2,52.0,35.0,12.0,21.52
7565,3392,188,1,5,62.0,40.0,12.0,72.8
7566,3392,195,1,3,48.0,30.0,12.0,36.72
7567,3393,175,1,5,341.67,319.66,12.0,-94.95
7568,3393,172,1,14,640.44,615.29,12.0,-723.84
7569,3393,174,1,10,34.13,31.28,12.0,-12.46
7570,3393,172,1,10,640.44,615.29,12.0,-517.03
7571,3394,199,1,2,12.0,8.0,12.0,5.12
7572,3394,191,1,2,52.0,35.0,12.0,21.52
7573,3395,122,1,4,1938.53,1458.55,12.0,989.43
7574,3395,141,1,2,466.32,357.75,12.0,105.22
7575,3396,37,1,5,153.5,123.22,12.0,59.3
7576,3396,123,1,3,3911.86,3058.97,12.0,1150.4
7577,3397,96,1,5,5407.92,4263.73,12.0,2476.2
7578,3397,3,1,2,1407.69,1128.59,12.0,220.35
7579,3397,48,1,4,3134.8,2469.97,12.0,1154.62
7580,3398,182,1,2,28.0,18.0,12.0,13.28
7581,3398,182,1,1,28.0,18.0,12.0,6.64
7582,3399,15,1,5,2375.9,1827.93,12.0,1314.31
7583,3399,63,1,5,1317.49,1009.81,12.0,747.91
7584,3399,149,1,4,655.76,502.72,12.0,297.4
7585,3399,146,1,5,648.34,492.87,12.0,388.35
7586,3400,96,1,3,5407.92,4263.73,12.0,1485.72
7587,3400,93,1,3,276.62,216.0,12.0,82.28
7588,3401,115,1,5,760.02,598.77,12.0,350.24
7589,3402,199,1,5,12.0,8.0,12.0,12.8
7590,3403,183,1,3,38.0,25.0,12.0,25.32
7591,3403,194,1,2,35.0,22.0,12.0,17.6
7592,3404,3,1,1,1407.69,1128.59,12.0,110.18
7593,3404,149,1,3,655.76,502.72,12.0,223.05
7594,3404,133,1,5,58.86,44.54,12.0,36.28
7595,3404,18,1,4,942.95,761.6,12.0,272.78
7596,3405,179,1,13,291.2,273.48,12.0,-223.91
7597,3405,170,1,6,1207.08,1141.77,12.0,-477.24
7598,3405,180,1,2,577.93,533.49,12.0,-49.82
7599,3406,15,1,2,2375.9,1827.93,12.0,525.72
7600,3407,186,1,1,115.0,75.0,12.0,26.2
7601,3407,197,1,4,8.0,5.0,12.0,8.16
7602,3408,178,1,1,618.12,575.95,12.0,-32.0
7603,3408,167,1,8,150.23,136.27,12.0,-32.54
7604,3408,176,1,9,671.7,621.19,12.0,-270.85
7605,3409,125,1,4,1550.16,1252.25,12.0,447.56
7606,3409,81,1,1,208.02,158.27,12.0,24.79
7607,3409,151,1,2,331.6,260.24,12.0,63.14
7608,3410,47,1,3,1526.53,1209.23,12.0,402.35
7609,3411,118,1,5,768.11,587.91,12.0,440.13
7610,3411,107,1,2,2160.26,1656.45,12.0,489.16
7611,3412,27,1,3,1871.31,1476.33,12.0,511.27
7612,3412,75,1,4,2071.5,1606.01,12.0,867.64
7613,3413,43,1,1,1542.15,1190.39,12.0,166.7
7614,3414,171,1,15,322.74,308.44,12.0,-366.43
7615,3414,176,1,14,671.7,621.19,12.0,-421.32
7616,3414,178,1,11,618.12,575.95,12.0,-352.05
7617,3415,134,1,4,118.87,91.93,12.0,50.7
7618,3415,93,1,4,276.62,216.0,12.0,109.7
7619,3416,20,1,1,4714.47,3727.94,12.0,420.79
7620,3416,33,1,2,182.85,147.98,12.0,25.86
7621,3416,46,1,5,610.22,476.16,12.0,304.17
7622,3417,184,1,4,52.0,35.0,12.0,43.04
7623,3417,185,1,3,85.0,55.0,12.0,59.4
7624,3417,193,1,4,25.0,15.0,12.0,28.0
7625,3418,175,1,9,341.67,319.66,12.0,-170.91
7626,3419,110,1,2,2139.67,1701.86,12.0,362.1
7627,3419,105,1,2,3319.93,2622.66,12.0,597.76
7628,3420,144,1,3,1325.4,1000.31,12.0,498.13
7629,3421,157,1,5,346.38,272.64,12.0,160.87
7630,3421,121,1,2,759.07,614.84,12.0,106.28
7631,3421,78,1,4,835.3,637.39,12.0,390.7
7632,3421,129,1,1,3107.94,2509.74,12.0,225.25
7633,3422,189,1,3,28.0,18.0,12.0,19.92
7634,3423,97,1,4,671.9,510.43,12.0,323.37
7635,3424,103,1,5,658.96,510.33,12.0,347.77
7636,3424,166,1,1,779.59,611.37,12.0,74.67
7637,3424,44,1,3,3137.01,2349.8,12.0,1232.31
7638,3425,193,1,4,25.0,15.0,12.0,28.0
7639,3425,181,1,4,18.0,12.0,12.0,15.36
7640,3426,134,1,3,118.87,91.93,12.0,38.03
7641,3426,18,1,4,942.95,761.6,12.0,272.78
7642,3427,140,1,1,119.68,89.2,12.0,16.12
7643,3427,68,1,4,2579.52,1951.69,12.0,1273.15
7644,3428,4,1,2,2796.23,2239.84,12.0,441.68
7645,3428,107,1,1,2160.26,1656.45,12.0,244.58
7646,3429,124,1,4,634.54,511.7,12.0,186.78
7647,3430,188,1,1,62.0,40.0,12.0,14.56
7648,3430,198,1,5,9.0,6.0,12.0,9.6
7649,3431,68,1,5,2579.52,1951.69,12.0,1591.44
7650,3432,45,1,5,153.08,121.49,12.0,66.1
7651,3432,111,1,2,4433.38,3414.12,12.0,974.51
7652,3432,60,1,3,2682.45,2058.92,12.0,904.91
7653,3433,166,1,2,779.59,611.37,12.0,149.34
7654,3433,131,1,3,1611.01,1264.51,12.0,459.54
7655,3434,190,1,1,42.0,28.0,12.0,8.96
7656,3435,178,1,1,618.12,575.95,12.0,-32.0
7657,3435,171,1,8,322.74,308.44,12.0,-195.43
7658,3435,173,1,14,1281.44,1172.43,12.0,-626.68
7659,3435,177,1,1,315.59,289.85,12.0,-12.13
7660,3436,184,1,4,52.0,35.0,12.0,43.04
7661,3437,58,1,2,544.75,427.49,12.0,103.78
7662,3437,164,1,3,713.24,574.69,12.0,158.88
7663,3438,17,1,4,239.11,184.88,12.0,102.15
7664,3438,56,1,4,2727.75,2130.3,12.0,1080.48
7665,3438,50,1,3,541.17,430.37,12.0,137.58
7666,3439,177,1,8,315.59,289.85,12.0,-97.05
7667,3439,177,1,1,315.59,289.85,12.0,-12.13
7668,3440,92,1,3,5549.18,4411.82,12.0,1414.38
7669,3440,31,1,2,1864.2,1488.06,12.0,304.87
7670,3440,12,1,3,2827.26,2138.29,12.0,1049.1
7671,3441,174,1,7,34.13,31.28,12.0,-8.72
7672,3441,178,1,4,618.12,575.95,12.0,-128.02
7673,3441,180,1,7,577.93,533.49,12.0,-174.38
7674,3441,173,1,11,1281.44,1172.43,12.0,-492.39
7675,3442,20,1,2,4714.47,3727.94,12.0,841.59
7676,3442,110,1,4,2139.67,1701.86,12.0,724.2
7677,3442,155,1,4,908.02,699.31,12.0,398.99
7678,3442,33,1,2,182.85,147.98,12.0,25.86
7679,3443,192,1,2,90.0,62.0,12.0,34.4
7680,3444,44,1,3,3137.01,2349.8,12.0,1232.31
7681,3444,36,1,1,3639.38,2926.14,12.0,276.51
7682,3444,127,1,4,633.45,503.86,12.0,214.3
7683,3445,80,1,1,4174.08,3178.77,12.0,494.42
7684,3445,146,1,2,648.34,492.87,12.0,155.34
7685,3446,178,1,14,618.12,575.95,12.0,-448.06
7686,3446,175,1,15,341.67,319.66,12.0,-284.86
7687,3447,180,1,1,577.93,533.49,12.0,-24.91
7688,3447,173,1,12,1281.44,1172.43,12.0,-537.15
7689,3447,172,1,11,640.44,615.29,12.0,-568.73
7690,3447,173,1,7,1281.44,1172.43,12.0,-313.34
7691,3447,180,1,9,577.93,533.49,12.0,-224.2
7692,3448,193,1,3,25.0,15.0,12.0,21.0
7693,3449,186,1,2,115.0,75.0,12.0,52.4
7694,3450,183,1,3,38.0,25.0,12.0,25.32
7695,3451,114,1,5,4284.12,3435.42,12.0,1673.03
7696,3452,144,1,4,1325.4,1000.31,12.0,664.17
7697,3452,40,1,4,3087.72,2345.76,12.0,1485.73
7698,3452,49,1,3,135.42,104.31,12.0,44.58
7699,3453,106,1,1,869.13,693.24,12.0,71.59
7700,3453,131,1,4,1611.01,1264.51,12.0,612.72
7701,3453,5,1,5,137.81,109.09,12.0,60.91
7702,3453,95,1,1,2755.03,2151.23,12.0,273.2
7703,3453,5,1,1,137.81,109.09,12.0,12.18
7704,3454,104,1,2,1633.33,1283.33,12.0,308.0
7705,3454,49,1,3,135.42,104.31,12.0,44.58
7706,3454,102,1,5,3256.21,2638.18,12.0,1136.42
7707,3454,61,1,4,129.48,97.11,12.0,67.33
7708,3454,141,1,2,466.32,357.75,12.0,105.22
7709,3455,134,1,1,118.87,91.93,12.0,12.68
7710,3455,164,1,3,713.24,574.69,12.0,158.88
7711,3456,165,1,5,313.53,250.77,12.0,125.68
7712,3457,180,1,8,577.93,533.49,12.0,-199.29
7713,3458,182,1,2,28.0,18.0,12.0,13.28
7714,3458,188,1,2,62.0,40.0,12.0,29.12
7715,3459,176,1,10,671.7,621.19,12.0,-300.94
7716,3459,177,1,4,315.59,289.85,12.0,-48.52
7717,3459,168,1,6,305.21,272.79,12.0,-25.23
7718,3459,179,1,4,291.2,273.48,12.0,-68.9
7719,3460,128,1,4,1566.08,1268.2,12.0,439.8
7720,3461,139,1,5,57.93,46.19,12.0,23.94
7721,3462,44,1,5,3137.01,2349.8,12.0,2053.84
7722,3462,98,1,5,1647.8,1292.88,12.0,785.92
7723,3462,6,1,5,566.34,449.92,12.0,242.3
7724,3463,34,1,5,746.02,565.12,12.0,456.89
7725,3463,119,1,1,1932.6,1529.72,12.0,170.97
7726,3464,92,1,5,5549.18,4411.82,12.0,2357.29
7727,3465,87,1,2,2736.38,2142.66,12.0,530.71
7728,3465,158,1,3,835.16,679.36,12.0,166.74
7729,3465,13,1,1,236.51,187.48,12.0,20.65
7730,3466,12,1,1,2827.26,2138.29,12.0,349.7
7731,3467,190,1,3,42.0,28.0,12.0,26.88
7732,3468,42,1,1,611.4,488.73,12.0,49.3
7733,3469,194,1,3,35.0,22.0,12.0,26.4
7734,3469,188,1,3,62.0,40.0,12.0,43.68
7735,3470,180,1,15,577.93,533.49,0.0,666.6
7736,3470,174,1,14,34.13,31.28,0.0,39.9
7737,3470,167,1,1,150.23,136.27,0.0,13.96
7738,3471,72,1,1,2574.59,2018.33,0.0,556.26
7739,3472,175,1,12,341.67,319.66,0.0,264.12
7740,3473,131,1,5,1611.01,1264.51,0.0,1732.5
7741,3474,118,1,2,768.11,587.91,0.0,360.4
7742,3475,164,1,2,713.24,574.69,0.0,277.1
7743,3475,108,1,2,4376.79,3497.92,0.0,1757.74
7744,3476,52,1,2,2715.58,2143.24,0.0,1144.68
7745,3476,66,1,2,527.12,411.39,0.0,231.46
7746,3477,34,1,5,746.02,565.12,0.0,904.5
7747,3477,112,1,1,873.41,699.11,0.0,174.3
7748,3478,107,1,4,2160.26,1656.45,0.0,2015.24
7749,3478,73,1,2,207.82,158.7,0.0,98.24
7750,3478,39,1,1,1549.78,1167.69,0.0,382.09
7751,3478,26,1,1,725.85,596.36,0.0,129.49
7752,3478,159,1,5,1723.19,1364.22,0.0,1794.85
7753,3479,14,1,4,946.74,754.92,0.0,767.28
7754,3479,159,1,5,1723.19,1364.22,0.0,1794.85
7755,3479,59,1,5,1348.05,1023.93,0.0,1620.6
7756,3480,60,1,3,2682.45,2058.92,0.0,1870.59
7757,3481,22,1,3,962.37,741.2,0.0,663.51
7758,3482,27,1,5,1871.31,1476.33,0.0,1974.9
7759,3482,148,1,1,321.99,254.0,0.0,67.99
7760,3483,44,1,4,3137.01,2349.8,0.0,3148.84
7761,3483,6,1,5,566.34,449.92,0.0,582.1
7762,3483,104,1,1,1633.33,1283.33,0.0,350.0
7763,3484,11,1,1,1382.49,1071.15,0.0,311.34
7764,3485,47,1,3,1526.53,1209.23,0.0,951.9
7765,3486,176,1,6,671.7,621.19,0.0,303.06
7766,3486,180,1,6,577.93,533.49,0.0,266.64
7767,3487,110,1,4,2139.67,1701.86,0.0,1751.24
7768,3487,71,1,5,1304.73,1002.96,0.0,1508.85
7769,3487,123,1,5,3911.86,3058.97,0.0,4264.45
7770,3487,94,1,5,1105.2,835.71,0.0,1347.45
7771,3487,67,1,4,1325.03,1000.05,0.0,1299.92
7772,3488,36,1,4,3639.38,2926.14,0.0,2852.96
7773,3488,3,1,3,1407.69,1128.59,0.0,837.3
7774,3488,75,1,5,2071.5,1606.01,0.0,2327.45
7775,3489,174,1,1,34.13,31.28,0.0,2.85
7776,3490,177,1,3,315.59,289.85,0.0,77.22
7777,3490,175,1,1,341.67,319.66,0.0,22.01
7778,3491,194,1,3,35.0,22.0,0.0,39.0
7779,3491,183,1,5,38.0,25.0,0.0,65.0
7780,3491,199,1,2,12.0,8.0,0.0,8.0
7781,3492,36,1,4,3639.38,2926.14,0.0,2852.96
7782,3493,113,1,4,2218.81,1695.74,0.0,2092.28
7783,3493,152,1,1,821.73,652.42,0.0,169.31
7784,3493,69,1,1,129.22,100.83,0.0,28.39
7785,3493,81,1,5,208.02,158.27,0.0,248.75
7786,3494,83,1,5,2068.41,1559.99,0.0,2542.1
7787,3494,150,1,1,1319.85,1026.48,0.0,293.37
7788,3494,22,1,2,962.37,741.2,0.0,442.34
7789,3495,35,1,2,1881.08,1441.52,0.0,879.12
7790,3496,177,1,9,315.59,289.85,0.0,231.66
7791,3496,178,1,8,618.12,575.95,0.0,337.36
7792,3496,173,1,6,1281.44,1172.43,0.0,654.06
7793,3496,178,1,14,618.12,575.95,0.0,590.38
7794,3496,173,1,1,1281.44,1172.43,0.0,109.01
7795,3497,196,1,4,8.0,5.0,0.0,12.0
7796,3498,177,1,5,315.59,289.85,0.0,128.7
7797,3498,175,1,15,341.67,319.66,0.0,330.15
7798,3498,169,1,4,603.79,568.95,0.0,139.36
7799,3499,66,1,4,527.12,411.39,0.0,462.92
7800,3500,74,1,2,830.72,628.29,0.0,404.86
7801,3501,172,1,11,640.44,615.29,0.0,276.65
7802,3501,168,1,11,305.21,272.79,0.0,356.62
7803,3501,179,1,2,291.2,273.48,0.0,35.44
7804,3501,176,1,11,671.7,621.19,0.0,555.61
7805,3501,170,1,9,1207.08,1141.77,0.0,587.79
7806,3502,137,1,3,117.19,92.1,0.0,75.27
7807,3502,132,1,3,3159.77,2466.68,0.0,2079.27
7808,3503,177,1,1,315.59,289.85,0.0,25.74
7809,3503,173,1,14,1281.44,1172.43,0.0,1526.14
7810,3503,173,1,5,1281.44,1172.43,0.0,545.05
7811,3504,129,1,3,3107.94,2509.74,0.0,1794.6
7812,3505,104,1,3,1633.33,1283.33,0.0,1050.0
7813,3506,184,1,4,52.0,35.0,0.0,68.0
7814,3506,197,1,3,8.0,5.0,0.0,9.0
7815,3506,182,1,5,28.0,18.0,0.0,50.0
7816,3507,177,1,3,315.59,289.85,0.0,77.22
7817,3507,170,1,13,1207.08,1141.77,0.0,849.03
7818,3507,171,1,3,322.74,308.44,0.0,42.9
7819,3507,174,1,1,34.13,31.28,0.0,2.85
7820,3508,76,1,1,4052.03,3241.01,0.0,811.02
7821,3508,63,1,3,1317.49,1009.81,0.0,923.04
7822,3508,26,1,5,725.85,596.36,0.0,647.45
7823,3508,11,1,4,1382.49,1071.15,0.0,1245.36
7824,3509,96,1,2,5407.92,4263.73,0.0,2288.38
7825,3510,63,1,1,1317.49,1009.81,0.0,307.68
7826,3511,120,1,3,3906.9,2970.91,0.0,2807.97
7827,3511,163,1,3,282.71,230.69,0.0,156.06
7828,3511,152,1,2,821.73,652.42,0.0,338.62
7829,3511,87,1,2,2736.38,2142.66,0.0,1187.44
7830,3512,148,1,2,321.99,254.0,0.0,135.98
7831,3513,188,1,2,62.0,40.0,0.0,44.0
7832,3514,173,1,15,1281.44,1172.43,0.0,1635.15
7833,3514,178,1,10,618.12,575.95,0.0,421.7
7834,3515,150,1,1,1319.85,1026.48,0.0,293.37
7835,3515,30,1,3,748.37,584.97,0.0,490.2
7836,3515,83,1,2,2068.41,1559.99,0.0,1016.84
7837,3516,170,1,15,1207.08,1141.77,0.0,979.65
7838,3517,49,1,1,135.42,104.31,0.0,31.11
7839,3517,90,1,4,1107.51,861.25,0.0,985.04
7840,3517,66,1,4,527.12,411.39,0.0,462.92
7841,3518,84,1,1,4146.4,3163.81,0.0,982.59
7842,3518,146,1,1,648.34,492.87,0.0,155.47
7843,3519,180,1,3,577.93,533.49,0.0,133.32
7844,3519,174,1,3,34.13,31.28,0.0,8.55
7845,3519,172,1,4,640.44,615.29,0.0,100.6
7846,3520,32,1,5,3662.03,2840.12,0.0,4109.55
7847,3520,47,1,4,1526.53,1209.23,0.0,1269.2
7848,3521,121,1,3,759.07,614.84,0.0,432.69
7849,3522,167,1,11,150.23,136.27,0.0,153.56
7850,3522,168,1,7,305.21,272.79,0.0,226.94
7851,3522,179,1,2,291.2,273.48,0.0,35.44
7852,3523,9,1,4,140.45,112.94,0.0,110.04
7853,3523,161,1,3,762.2,593.53,0.0,506.01
7854,3524,6,1,5,566.34,449.92,0.0,582.1
7855,3525,138,1,2,472.23,356.0,0.0,232.46
7856,3526,55,1,4,1352.38,1024.48,0.0,1311.6
7857,3526,165,1,1,313.53,250.77,0.0,62.76
7858,3527,187,1,2,145.0,95.0,0.0,100.0
7859,3527,188,1,2,62.0,40.0,0.0,44.0
7860,3528,56,1,2,2727.75,2130.3,0.0,1194.9
7861,3529,180,1,13,577.93,533.49,0.0,577.72
7862,3530,171,1,14,322.74,308.44,0.0,200.2
7863,3531,43,1,3,1542.15,1190.39,0.0,1055.28
7864,3531,152,1,5,821.73,652.42,0.0,846.55
7865,3532,93,1,3,276.62,216.0,0.0,181.86
7866,3532,39,1,1,1549.78,1167.69,0.0,382.09
7867,3533,183,1,5,38.0,25.0,0.0,65.0
7868,3534,4,1,4,2796.23,2239.84,0.0,2225.56
7869,3534,98,1,3,1647.8,1292.88,0.0,1064.76
7870,3535,34,1,5,746.02,565.12,0.0,904.5
7871,3535,68,1,2,2579.52,1951.69,0.0,1255.66
7872,3535,136,1,5,57.96,46.01,0.0,59.75
7873,3535,47,1,1,1526.53,1209.23,0.0,317.3
7874,3535,146,1,2,648.34,492.87,0.0,310.94
7875,3536,75,1,2,2071.5,1606.01,0.0,930.98
7876,3537,194,1,3,35.0,22.0,0.0,39.0
7877,3537,192,1,3,90.0,62.0,0.0,84.0
7878,3537,197,1,2,8.0,5.0,0.0,6.0
7879,3538,180,1,9,577.93,533.49,0.0,399.96
7880,3538,177,1,4,315.59,289.85,0.0,102.96
7881,3538,179,1,3,291.2,273.48,0.0,53.16
7882,3539,196,1,5,8.0,5.0,0.0,15.0
7883,3540,178,1,1,618.12,575.95,0.0,42.17
7884,3541,30,1,2,748.37,584.97,0.0,326.8
