payment_id,sale_id,payment_method,payment_date,amount,payment_status,transaction_ref
3926,3926,upi,2025-02-09,180.0,completed,UPI00003926
3927,3927,cash,2025-02-09,3103.74,completed,
3928,3928,bank_transfer,2025-02-09,10138.16,completed,BT00003928
3929,3929,cash,2025-02-10,19809.83,completed,
3930,3930,upi,2025-02-13,230.0,pending,UPI00003930
3931,3931,cash,2025-02-12,1413.55,pending,
3932,3932,upi,2025-02-10,6357.23,completed,UPI00003932
3933,3933,upi,2025-02-10,180.0,completed,UPI00003933
3934,3934,upi,2025-02-10,27.0,completed,UPI00003934
3935,3935,upi,2025-02-11,4920.39,completed,UPI00003935
3936,3936,upi,2025-02-11,3294.8,completed,UPI00003936
3937,3937,cash,2025-02-11,23673.75,completed,
3938,3938,upi,2025-02-11,7319.61,completed,UPI00003938
3939,3939,upi,2025-02-11,7123.63,completed,UPI00003939
3940,3940,bank_transfer,2025-02-11,47630.48,completed,BT00003940
3941,3941,bank_transfer,2025-02-11,16182.21,completed,BT00003941
3942,3942,cash,2025-02-12,56.0,completed,
3943,3943,cash,2025-02-12,2050.02,completed,
3944,3944,upi,2025-02-14,17714.16,pending,UPI00003944
3945,3945,cash,2025-02-13,16647.54,completed,
3946,3946,cash,2025-02-13,17371.92,completed,
3947,3947,cash,2025-02-13,8988.03,completed,
3948,3948,cash,2025-02-14,136.52,pending,
3949,3949,cash,2025-02-13,1738.66,completed,
3950,3950,bank_transfer,2025-02-13,12373.12,completed,BT00003950
3951,3951,cash,2025-02-13,438.0,completed,
3952,3952,cash,2025-02-14,18958.07,completed,
3953,3953,cash,2025-02-14,33557.84,completed,
3954,3954,upi,2025-02-14,5924.83,completed,UPI00003954
3955,3955,upi,2025-02-14,2887.11,completed,UPI00003955
3956,3956,upi,2025-02-15,8653.37,completed,UPI00003956
3957,3957,bank_transfer,2025-02-15,15031.8,completed,BT00003957
3958,3958,upi,2025-02-15,152.0,completed,UPI00003958
3959,3959,upi,2025-02-15,1217.21,completed,UPI00003959
3960,3960,upi,2025-02-15,10332.56,completed,UPI00003960
3961,3961,cash,2025-02-16,7255.73,completed,
3962,3962,cash,2025-02-16,24820.07,completed,
3963,3963,cash,2025-02-16,15714.99,completed,
3964,3964,cash,2025-02-16,5040.7,completed,
3965,3965,cash,2025-02-17,8886.4,completed,
3966,3966,upi,2025-02-17,16101.6,completed,UPI00003966
3967,3967,cash,2025-02-17,208.0,completed,
3968,3968,cash,2025-02-17,2108.48,completed,
3969,3969,upi,2025-02-18,90.0,completed,UPI00003969
3970,3970,cash,2025-02-18,12183.8,completed,
3971,3971,upi,2025-02-19,1198.0,completed,UPI00003971
3972,3972,bank_transfer,2025-02-19,13654.43,completed,BT00003972
3973,3973,cash,2025-02-20,136.52,completed,
3974,3974,cash,2025-02-20,20215.06,completed,
3975,3975,cash,2025-02-20,8732.3,completed,
3976,3976,cash,2025-02-20,1633.05,completed,
3977,3977,upi,2025-02-21,6591.2,completed,UPI00003977
3978,3978,bank_transfer,2025-02-21,13217.36,completed,BT00003978
3979,3979,cash,2025-02-21,41323.26,completed,
3980,3980,bank_transfer,2025-02-21,14151.91,completed,BT00003980
3981,3981,bank_transfer,2025-02-21,24272.76,completed,BT00003981
3982,3982,bank_transfer,2025-02-22,7392.08,completed,BT00003982
3983,3983,bank_transfer,2025-02-22,15648.71,completed,BT00003983
3984,3984,upi,2025-02-22,16043.64,completed,UPI00003984
3985,3985,upi,2025-02-23,22870.44,completed,UPI00003985
3986,3986,cash,2025-02-23,12440.29,completed,
3987,3987,cash,2025-02-23,17912.77,completed,
3988,3988,upi,2025-02-23,13775.15,completed,UPI00003988
3989,3989,cash,2025-02-23,11056.33,completed,
3990,3990,bank_transfer,2025-02-23,35288.73,completed,BT00003990
3991,3991,cash,2025-02-27,345.0,pending,
3992,3992,bank_transfer,2025-02-24,8047.35,completed,BT00003992
3993,3993,upi,2025-02-24,7982.35,completed,UPI00003993
3994,3994,upi,2025-02-24,16753.83,completed,UPI00003994
3995,3995,upi,2025-02-24,84.0,completed,UPI00003995
3996,3996,upi,2025-02-26,1461.07,pending,UPI00003996
3997,3997,cash,2025-02-27,191.0,pending,
3998,3998,cash,2025-02-25,15070.98,completed,
3999,3999,upi,2025-02-25,25335.2,completed,UPI00003999
4000,4000,cash,2025-02-25,3428.94,completed,
4001,4001,bank_transfer,2025-02-26,11735.58,completed,BT00004001
4002,4002,cash,2025-02-26,9180.9,completed,
4003,4003,upi,2025-02-26,35.0,completed,UPI00004003
4004,4004,upi,2025-02-27,16241.49,completed,UPI00004004
4005,4005,cash,2025-03-02,12070.8,pending,
4006,4006,cash,2025-02-27,1399.2,completed,
4007,4007,upi,2025-02-28,12974.32,completed,UPI00004007
4008,4008,bank_transfer,2025-02-28,21373.23,completed,BT00004008
4009,4009,bank_transfer,2025-02-28,15379.52,completed,BT00004009
4010,4010,bank_transfer,2025-02-28,7500.7,completed,BT00004010
4011,4011,upi,2025-02-28,15681.18,completed,UPI00004011
4012,4012,bank_transfer,2025-03-01,9997.2,completed,BT00004012
4013,4013,cash,2025-03-01,2533.8,completed,
4014,4014,bank_transfer,2025-03-01,1342.15,completed,BT00004014
4015,4015,cash,2025-03-01,4623.44,completed,
4016,4016,cash,2025-03-02,6230.93,completed,
4017,4017,cash,2025-03-02,30059.57,completed,
4018,4018,cash,2025-03-02,80.0,completed,
4019,4019,upi,2025-03-02,19196.06,completed,UPI00004019
4020,4020,cash,2025-03-02,741.0,completed,
4021,4021,bank_transfer,2025-03-06,10996.21,pending,BT00004021
4022,4022,upi,2025-03-03,4299.52,completed,UPI00004022
4023,4023,cash,2025-03-03,10775.62,completed,
4024,4024,cash,2025-03-03,159.0,completed,
4025,4025,cash,2025-03-03,3987.55,completed,
4026,4026,upi,2025-03-03,9892.76,completed,UPI00004026
4027,4027,cash,2025-03-03,11699.05,completed,
4028,4028,upi,2025-03-03,68.0,completed,UPI00004028
4029,4029,upi,2025-03-03,19985.54,completed,UPI00004029
4030,4030,upi,2025-03-04,380.0,completed,UPI00004030
4031,4031,cash,2025-03-04,772.0,completed,
4032,4032,cash,2025-03-04,16374.48,completed,
4033,4033,cash,2025-03-04,4941.01,completed,
4034,4034,upi,2025-03-04,11566.7,completed,UPI00004034
4035,4035,bank_transfer,2025-03-04,2635.6,completed,BT00004035
4036,4036,bank_transfer,2025-03-04,40658.92,completed,BT00004036
4037,4037,upi,2025-03-04,425.0,completed,UPI00004037
4038,4038,cash,2025-03-04,2724.06,completed,
4039,4039,cash,2025-03-05,303.03,completed,
4040,4040,cash,2025-03-05,22.75,completed,
4041,4041,upi,2025-03-05,24827.38,completed,UPI00004041
4042,4042,bank_transfer,2025-03-05,10243.67,completed,BT00004042
4043,4043,cash,2025-03-06,128.31,completed,
4044,4044,cash,2025-03-07,1198.92,pending,
4045,4045,upi,2025-03-06,46770.93,completed,UPI00004045
4046,4046,upi,2025-03-06,16885.73,completed,UPI00004046
4047,4047,upi,2025-03-06,597.7,completed,UPI00004047
4048,4048,cash,2025-03-07,190.19,pending,
4049,4049,bank_transfer,2025-03-06,21083.63,completed,BT00004049
4050,4050,upi,2025-03-06,7837.56,completed,UPI00004050
4051,4051,bank_transfer,2025-03-06,8466.19,completed,BT00004051
4052,4052,cash,2025-03-07,372.7,completed,
4053,4053,cash,2025-03-07,3056.24,completed,
4054,4054,upi,2025-03-07,4115.12,completed,UPI00004054
4055,4055,bank_transfer,2025-03-07,22575.37,completed,BT00004055
4056,4056,cash,2025-03-07,839.25,completed,
4057,4057,upi,2025-03-07,104.65,completed,UPI00004057
4058,4058,upi,2025-03-07,360.36,completed,UPI00004058
4059,4059,bank_transfer,2025-03-07,16884.92,completed,BT00004059
4060,4060,cash,2025-03-07,1757.57,completed,
4061,4061,cash,2025-03-07,21.84,completed,
4062,4062,cash,2025-03-07,3588.0,completed,
4063,4063,upi,2025-03-07,1367.09,completed,UPI00004063
4064,4064,cash,2025-03-07,3667.48,completed,
4065,4065,cash,2025-03-08,238.42,completed,
4066,4066,bank_transfer,2025-03-08,11428.47,completed,BT00004066
4067,4067,bank_transfer,2025-03-08,9841.98,completed,BT00004067
4068,4068,cash,2025-03-08,10695.24,completed,
4069,4069,cash,2025-03-08,9923.41,completed,
4070,4070,cash,2025-03-08,56.42,completed,
4071,4071,upi,2025-03-08,7042.09,completed,UPI00004071
4072,4072,upi,2025-03-08,11668.99,completed,UPI00004072
4073,4073,upi,2025-03-08,4016.59,completed,UPI00004073
4074,4074,cash,2025-03-08,1189.88,completed,
4075,4075,upi,2025-03-08,4569.59,completed,UPI00004075
4076,4076,upi,2025-03-09,15427.59,completed,UPI00004076
4077,4077,bank_transfer,2025-03-09,13220.63,completed,BT00004077
4078,4078,bank_transfer,2025-03-09,20075.08,completed,BT00004078
4079,4079,cash,2025-03-09,15522.29,completed,
4080,4080,cash,2025-03-09,2499.67,completed,
4081,4081,cash,2025-03-09,1622.85,completed,
4082,4082,cash,2025-03-11,3382.62,pending,
4083,4083,cash,2025-03-10,10270.7,completed,
4084,4084,cash,2025-03-10,229.32,completed,
4085,4085,cash,2025-03-11,16054.75,completed,
4086,4086,cash,2025-03-11,18337.41,completed,
4087,4087,cash,2025-03-11,236.6,completed,
4088,4088,cash,2025-03-11,32.76,completed,
4089,4089,bank_transfer,2025-03-11,10405.26,completed,BT00004089
4090,4090,cash,2025-03-11,1477.39,completed,
4091,4091,upi,2025-03-11,25431.28,completed,UPI00004091
4092,4092,upi,2025-03-11,10817.73,completed,UPI00004092
4093,4093,upi,2025-03-11,18212.47,completed,UPI00004093
4094,4094,upi,2025-03-11,13628.5,completed,UPI00004094
4095,4095,upi,2025-03-11,18126.81,completed,UPI00004095
4096,4096,bank_transfer,2025-03-11,10494.89,completed,BT00004096
4097,4097,cash,2025-03-12,13930.84,completed,
4098,4098,cash,2025-03-12,2828.23,completed,
4099,4099,upi,2025-03-12,1250.52,completed,UPI00004099
4100,4100,upi,2025-03-13,1161.74,pending,UPI00004100
4101,4101,cash,2025-03-15,801.71,pending,
4102,4102,upi,2025-03-12,7144.02,completed,UPI00004102
4103,4103,cash,2025-03-12,900.9,completed,
4104,4104,cash,2025-03-12,16508.92,completed,
4105,4105,cash,2025-03-12,1361.18,completed,
4106,4106,cash,2025-03-12,3040.49,completed,
4107,4107,upi,2025-03-12,8069.45,completed,UPI00004107
4108,4108,bank_transfer,2025-03-12,11025.41,completed,BT00004108
4109,4109,cash,2025-03-13,21451.09,completed,
4110,4110,upi,2025-03-13,523.25,completed,UPI00004110
4111,4111,cash,2025-03-13,611.43,completed,
4112,4112,upi,2025-03-13,81.9,completed,UPI00004112
4113,4113,cash,2025-03-13,1576.84,completed,
4114,4114,bank_transfer,2025-03-13,9164.06,completed,BT00004114
4115,4115,upi,2025-03-14,4060.58,completed,UPI00004115
4116,4116,upi,2025-03-14,1834.29,completed,UPI00004116
4117,4117,bank_transfer,2025-03-14,16928.75,completed,BT00004117
4118,4118,cash,2025-03-15,422.24,completed,
4119,4119,cash,2025-03-15,4279.47,completed,
4120,4120,upi,2025-03-15,28846.01,completed,UPI00004120
4121,4121,cash,2025-03-15,189.12,completed,
4122,4122,bank_transfer,2025-03-15,10736.03,completed,BT00004122
4123,4123,bank_transfer,2025-03-15,7016.78,completed,BT00004123
4124,4124,upi,2025-03-15,32.76,completed,UPI00004124
4125,4125,upi,2025-03-18,276.64,pending,UPI00004125
4126,4126,cash,2025-03-15,225.68,completed,
4127,4127,cash,2025-03-15,3610.63,completed,
4128,4128,upi,2025-03-15,21267.26,completed,UPI00004128
4129,4129,cash,2025-03-15,8768.67,completed,
4130,4130,cash,2025-03-15,1456.91,completed,
4131,4131,cash,2025-03-15,21716.18,completed,
4132,4132,cash,2025-03-19,2940.16,pending,
4133,4133,cash,2025-03-16,7440.7,completed,
4134,4134,upi,2025-03-16,2867.94,completed,UPI00004134
4135,4135,upi,2025-03-16,1981.57,completed,UPI00004135
4136,4136,bank_transfer,2025-03-16,34168.49,completed,BT00004136
4137,4137,cash,2025-03-16,1643.65,completed,
4138,4138,cash,2025-03-16,127.4,completed,
4139,4139,cash,2025-03-16,128.31,completed,
4140,4140,bank_transfer,2025-03-16,9624.15,completed,BT00004140
4141,4141,upi,2025-03-16,5823.55,completed,UPI00004141
4142,4142,upi,2025-03-16,47.32,completed,UPI00004142
4143,4143,bank_transfer,2025-03-16,7946.21,completed,BT00004143
4144,4144,upi,2025-03-16,6485.46,completed,UPI00004144
4145,4145,bank_transfer,2025-03-17,15138.48,completed,BT00004145
4146,4146,upi,2025-03-17,32396.67,completed,UPI00004146
4147,4147,cash,2025-03-17,16198.76,completed,
4148,4148,cash,2025-03-17,3474.38,completed,
4149,4149,cash,2025-03-17,198.38,completed,
4150,4150,bank_transfer,2025-03-17,13845.74,completed,BT00004150
4151,4151,cash,2025-03-17,2264.04,completed,
4152,4152,bank_transfer,2025-03-17,5556.57,completed,BT00004152
4153,4153,bank_transfer,2025-03-17,7888.74,completed,BT00004153
4154,4154,cash,2025-03-17,7504.48,completed,
4155,4155,cash,2025-03-17,1435.93,completed,
4156,4156,upi,2025-03-17,8556.38,completed,UPI00004156
4157,4157,upi,2025-03-18,527.8,completed,UPI00004157
4158,4158,upi,2025-03-18,750.31,completed,UPI00004158
4159,4159,cash,2025-03-18,327.6,completed,
4160,4160,upi,2025-03-18,871.58,completed,UPI00004160
4161,4161,cash,2025-03-18,1969.86,completed,
4162,4162,cash,2025-03-18,4166.12,completed,
4163,4163,bank_transfer,2025-03-18,39621.35,completed,BT00004163
4164,4164,upi,2025-03-18,3937.42,completed,UPI00004164
4165,4165,upi,2025-03-18,20268.99,completed,UPI00004165
4166,4166,cash,2025-03-18,860.81,completed,
4167,4167,upi,2025-03-18,6593.39,completed,UPI00004167
4168,4168,cash,2025-03-19,8682.15,completed,
4169,4169,bank_transfer,2025-03-19,13504.73,completed,BT00004169
4170,4170,cash,2025-03-19,20411.63,completed,
4171,4171,cash,2025-03-19,3136.21,completed,
4172,4172,cash,2025-03-22,473.2,pending,
4173,4173,upi,2025-03-19,7329.13,completed,UPI00004173
4174,4174,cash,2025-03-19,4546.53,completed,
4175,4175,bank_transfer,2025-03-19,2574.25,completed,BT00004175
4176,4176,upi,2025-03-19,7324.24,completed,UPI00004176
4177,4177,cash,2025-03-19,3420.12,completed,
4178,4178,upi,2025-03-19,16080.25,completed,UPI00004178
4179,4179,cash,2025-03-20,3590.91,completed,
4180,4180,cash,2025-03-20,101.92,completed,
4181,4181,bank_transfer,2025-03-20,4981.43,completed,BT00004181
4182,4182,cash,2025-03-20,12920.7,completed,
4183,4183,upi,2025-03-20,40.95,completed,UPI00004183
4184,4184,upi,2025-03-20,4324.14,completed,UPI00004184
4185,4185,cash,2025-03-20,5246.53,completed,
4186,4186,upi,2025-03-20,8546.94,completed,UPI00004186
4187,4187,cash,2025-03-20,3488.18,completed,
4188,4188,upi,2025-03-20,274.82,completed,UPI00004188
4189,4189,upi,2025-03-20,1751.51,completed,UPI00004189
4190,4190,bank_transfer,2025-03-24,22824.4,pending,BT00004190
4191,4191,upi,2025-03-21,14567.68,completed,UPI00004191
4192,4192,bank_transfer,2025-03-21,19598.51,completed,BT00004192
4193,4193,upi,2025-03-22,15606.69,completed,UPI00004193
4194,4194,cash,2025-03-23,136.98,pending,
4195,4195,cash,2025-03-22,16896.99,completed,
4196,4196,cash,2025-03-25,8.0,pending,
4197,4197,cash,2025-03-25,2373.88,pending,
4198,4198,upi,2025-03-23,1281.44,completed,UPI00004198
4199,4199,cash,2025-03-23,5420.58,completed,
4200,4200,bank_transfer,2025-03-23,4174.08,completed,BT00004200
4201,4201,upi,2025-03-23,18252.19,completed,UPI00004201
4202,4202,upi,2025-03-23,331.6,completed,UPI00004202
4203,4203,cash,2025-03-23,1250.22,completed,
4204,4204,upi,2025-03-26,18403.64,pending,UPI00004204
4205,4205,bank_transfer,2025-03-24,7754.12,pending,BT00004205
4206,4206,cash,2025-03-24,2329.6,completed,
4207,4207,bank_transfer,2025-03-24,9573.91,completed,BT00004207
4208,4208,cash,2025-03-24,2137.62,completed,
4209,4209,upi,2025-03-24,1287.96,completed,UPI00004209
4210,4210,cash,2025-03-24,6413.08,completed,
4211,4211,bank_transfer,2025-03-24,12984.12,completed,BT00004211
4212,4212,upi,2025-03-24,1366.68,completed,UPI00004212
4213,4213,upi,2025-03-24,5947.56,completed,UPI00004213
4214,4214,upi,2025-03-24,3028.1,completed,UPI00004214
4215,4215,upi,2025-03-24,9193.37,completed,UPI00004215
4216,4216,upi,2025-03-24,237.0,completed,UPI00004216
4217,4217,upi,2025-03-25,9668.97,completed,UPI00004217
4218,4218,cash,2025-03-25,16357.59,completed,
4219,4219,upi,2025-03-25,9789.54,completed,UPI00004219
4220,4220,cash,2025-03-25,338.0,completed,
4221,4221,cash,2025-03-25,598.32,completed,
4222,4222,upi,2025-03-25,11785.35,completed,UPI00004222
4223,4223,bank_transfer,2025-03-25,15280.54,completed,BT00004223
4224,4224,bank_transfer,2025-03-26,20281.46,completed,BT00004224
4225,4225,bank_transfer,2025-03-26,2265.36,completed,BT00004225
4226,4226,bank_transfer,2025-03-26,11137.31,completed,BT00004226
4227,4227,cash,2025-03-26,1945.02,completed,
4228,4228,cash,2025-03-27,179.0,completed,
4229,4229,upi,2025-03-27,16569.12,completed,UPI00004229
4230,4230,bank_transfer,2025-03-27,11050.54,completed,BT00004230
4231,4231,cash,2025-03-27,1490.76,completed,
4232,4232,cash,2025-03-27,7765.86,completed,
4233,4233,upi,2025-03-27,1526.05,completed,UPI00004233
4234,4234,bank_transfer,2025-03-27,7563.17,completed,BT00004234
4235,4235,cash,2025-03-28,4248.31,completed,
4236,4236,bank_transfer,2025-03-28,1633.33,completed,BT00004236
4237,4237,upi,2025-03-28,526.0,completed,UPI00004237
4238,4238,bank_transfer,2025-03-28,20376.07,completed,BT00004238
4239,4239,cash,2025-03-28,7009.9,completed,
4240,4240,upi,2025-03-28,12031.22,completed,UPI00004240
4241,4241,upi,2025-03-29,15460.14,completed,UPI00004241
4242,4242,upi,2025-03-29,1613.7,completed,UPI00004242
4243,4243,cash,2025-03-29,2966.85,completed,
4244,4244,cash,2025-03-29,11881.96,completed,
4245,4245,upi,2025-03-29,6959.61,completed,UPI00004245
4246,4246,cash,2025-03-30,15375.25,completed,
4247,4247,cash,2025-03-30,44733.78,completed,
4248,4248,bank_transfer,2025-03-30,6845.42,completed,BT00004248
4249,4249,upi,2025-03-30,620.0,completed,UPI00004249
4250,4250,bank_transfer,2025-04-01,12151.0,pending,BT00004250
4251,4251,bank_transfer,2025-03-31,949.76,completed,BT00004251
4252,4252,cash,2025-04-02,717.33,pending,
4253,4253,bank_transfer,2025-03-31,14800.83,completed,BT00004253
4254,4254,cash,2025-03-31,552.0,completed,
4255,4255,cash,2025-03-31,3629.25,completed,
4256,4256,upi,2025-03-31,17330.27,completed,UPI00004256
4257,4257,upi,2025-03-31,83.0,completed,UPI00004257
4258,4258,upi,2025-03-31,9746.62,completed,UPI00004258
4259,4259,upi,2025-04-01,25359.57,completed,UPI00004259
4260,4260,cash,2025-04-01,6653.06,completed,
4261,4261,upi,2025-04-01,720.0,completed,UPI00004261
4262,4262,bank_transfer,2025-04-01,15768.12,completed,BT00004262
4263,4263,cash,2025-04-02,26889.81,completed,
4264,4264,cash,2025-04-02,870.0,completed,
4265,4265,cash,2025-04-02,792.0,completed,
4266,4266,cash,2025-04-02,10621.94,completed,
4267,4267,cash,2025-04-02,4147.47,completed,
4268,4268,bank_transfer,2025-04-02,5583.84,completed,BT00004268
4269,4269,cash,2025-04-02,444.0,completed,
4270,4270,bank_transfer,2025-04-02,9330.34,completed,BT00004270
4271,4271,cash,2025-04-02,182.85,completed,
4272,4272,upi,2025-04-02,4293.1,completed,UPI00004272
4273,4273,cash,2025-04-05,6809.98,pending,
4274,4274,upi,2025-04-03,1983.03,completed,UPI00004274
4275,4275,cash,2025-04-03,466.32,completed,
4276,4276,upi,2025-04-03,1999.56,completed,UPI00004276
4277,4277,upi,2025-04-04,8013.06,completed,UPI00004277
4278,4278,cash,2025-04-04,3755.62,completed,
4279,4279,cash,2025-04-06,19845.32,pending,
4280,4280,cash,2025-04-04,17086.14,completed,
4281,4281,upi,2025-04-04,11309.04,completed,UPI00004281
4282,4282,cash,2025-04-04,3341.2,completed,
4283,4283,upi,2025-04-04,14268.17,completed,UPI00004283
4284,4284,bank_transfer,2025-04-07,4075.45,pending,BT00004284
4285,4285,cash,2025-04-05,23441.46,completed,
4286,4286,upi,2025-04-05,19323.37,completed,UPI00004286
4287,4287,bank_transfer,2025-04-05,17006.23,completed,BT00004287
4288,4288,upi,2025-04-05,14784.64,completed,UPI00004288
4289,4289,upi,2025-04-05,455.0,completed,UPI00004289
4290,4290,upi,2025-04-05,290.0,completed,UPI00004290
4291,4291,bank_transfer,2025-04-06,6279.83,completed,BT00004291
4292,4292,bank_transfer,2025-04-06,29846.32,completed,BT00004292
4293,4293,upi,2025-04-06,7450.1,completed,UPI00004293
4294,4294,cash,2025-04-06,4153.6,completed,
4295,4295,upi,2025-04-06,12190.01,completed,UPI00004295
4296,4296,cash,2025-04-06,775.0,completed,
4297,4297,upi,2025-04-07,2852.96,completed,UPI00004297
4298,4298,upi,2025-04-07,7034.48,completed,UPI00004298
4299,4299,upi,2025-04-07,2277.21,completed,UPI00004299
4300,4300,cash,2025-04-07,1945.02,completed,
4301,4301,bank_transfer,2025-04-07,19372.82,completed,BT00004301
4302,4302,bank_transfer,2025-04-07,41618.63,completed,BT00004302
4303,4303,cash,2025-04-07,8568.24,completed,
4304,4304,bank_transfer,2025-04-07,16757.12,completed,BT00004304
4305,4305,upi,2025-04-08,8928.51,completed,UPI00004305
4306,4306,bank_transfer,2025-04-08,15881.08,completed,BT00004306
4307,4307,upi,2025-04-08,10902.12,completed,UPI00004307
4308,4308,cash,2025-04-08,566.34,completed,
4309,4309,upi,2025-04-10,3094.35,pending,UPI00004309
4310,4310,upi,2025-04-08,11354.75,completed,UPI00004310
4311,4311,cash,2025-04-08,310.0,completed,
4312,4312,bank_transfer,2025-04-08,7245.48,completed,BT00004312
4313,4313,bank_transfer,2025-04-08,15377.28,completed,BT00004313
4314,4314,upi,2025-04-09,27750.53,completed,UPI00004314
4315,4315,upi,2025-04-09,24259.03,completed,UPI00004315
4316,4316,upi,2025-04-09,18338.7,completed,UPI00004316
4317,4317,upi,2025-04-09,273.48,completed,UPI00004317
4318,4318,bank_transfer,2025-04-09,12590.07,completed,BT00004318
4319,4319,upi,2025-04-09,258.0,completed,UPI00004319
4320,4320,cash,2025-04-09,5626.42,completed,
4321,4321,cash,2025-04-09,83.0,completed,
4322,4322,cash,2025-04-09,13819.42,completed,
4323,4323,cash,2025-04-09,25050.96,completed,
4324,4324,upi,2025-04-12,13025.04,pending,UPI00004324
4325,4325,cash,2025-04-10,136.52,completed,
4326,4326,cash,2025-04-10,6239.14,completed,
4327,4327,cash,2025-04-11,8732.1,completed,
4328,4328,cash,2025-04-11,598.32,completed,
4329,4329,upi,2025-04-11,13046.88,completed,UPI00004329
4330,4330,upi,2025-04-11,14284.45,completed,UPI00004330
4331,4331,cash,2025-04-11,272.0,completed,
4332,4332,cash,2025-04-11,128.21,completed,
4333,4333,cash,2025-04-12,185.0,completed,
4334,4334,upi,2025-04-12,4518.88,completed,UPI00004334
4335,4335,bank_transfer,2025-04-12,1060.76,completed,BT00004335
4336,4336,upi,2025-04-12,915.63,completed,UPI00004336
4337,4337,bank_transfer,2025-04-12,7750.8,completed,BT00004337
4338,4338,bank_transfer,2025-04-12,18993.46,completed,BT00004338
4339,4339,upi,2025-04-12,3416.7,completed,UPI00004339
4340,4340,cash,2025-04-12,8.0,completed,
4341,4341,cash,2025-04-13,60.0,completed,
4342,4342,bank_transfer,2025-04-13,17928.96,completed,BT00004342
4343,4343,cash,2025-04-13,18456.27,completed,
4344,4344,upi,2025-04-13,645.48,completed,UPI00004344
4345,4345,cash,2025-04-13,40.0,completed,
4346,4346,cash,2025-04-14,775.0,completed,
4347,4347,upi,2025-04-14,23625.64,completed,UPI00004347
4348,4348,upi,2025-04-14,1670.32,completed,UPI00004348
4349,4349,cash,2025-04-14,3154.9,completed,
4350,4350,cash,2025-04-14,375.43,completed,
4351,4351,bank_transfer,2025-04-14,16115.7,completed,BT00004351
4352,4352,upi,2025-04-14,411.0,completed,UPI00004352
4353,4353,cash,2025-04-15,12472.28,completed,
4354,4354,upi,2025-04-15,644.75,completed,UPI00004354
4355,4355,upi,2025-04-15,1622.97,completed,UPI00004355
4356,4356,upi,2025-04-15,7503.46,completed,UPI00004356
4357,4357,cash,2025-04-15,14314.23,completed,
4358,4358,bank_transfer,2025-04-15,17394.64,completed,BT00004358
4359,4359,upi,2025-04-15,11020.48,completed,UPI00004359
4360,4360,upi,2025-04-16,129.2,completed,UPI00004360
4361,4361,upi,2025-04-16,8155.98,completed,UPI00004361
4362,4362,cash,2025-04-16,1253.86,completed,
4363,4363,bank_transfer,2025-04-16,8343.77,completed,BT00004363
4364,4364,cash,2025-04-16,22767.43,completed,
4365,4365,cash,2025-04-16,275.31,completed,
4366,4366,cash,2025-04-17,7767.76,completed,
4367,4367,cash,2025-04-17,2921.28,completed,
4368,4368,bank_transfer,2025-04-17,9662.44,completed,BT00004368
4369,4369,bank_transfer,2025-04-17,5096.65,completed,BT00004369
4370,4370,cash,2025-04-18,1122.63,completed,
4371,4371,cash,2025-04-18,1330.66,completed,
4372,4372,cash,2025-04-18,2891.54,completed,
4373,4373,bank_transfer,2025-04-18,5178.94,completed,BT00004373
4374,4374,cash,2025-04-18,627.0,completed,
4375,4375,upi,2025-04-18,8964.9,completed,UPI00004375
4376,4376,upi,2025-04-19,7249.16,completed,UPI00004376
4377,4377,upi,2025-04-19,722.02,completed,UPI00004377
4378,4378,cash,2025-04-19,83.6,completed,
4379,4379,bank_transfer,2025-04-19,13737.09,completed,BT00004379
4380,4380,upi,2025-04-19,2288.02,completed,UPI00004380
4381,4381,cash,2025-04-19,987.14,completed,
4382,4382,upi,2025-04-19,15112.69,completed,UPI00004382
4383,4383,cash,2025-04-19,6940.49,completed,
4384,4384,bank_transfer,2025-04-19,25596.58,completed,BT00004384
4385,4385,cash,2025-04-20,22938.3,completed,
4386,4386,cash,2025-04-20,4416.87,completed,
4387,4387,bank_transfer,2025-04-20,19003.32,completed,BT00004387
4388,4388,upi,2025-04-20,9571.73,completed,UPI00004388
4389,4389,bank_transfer,2025-04-21,7703.64,completed,BT00004389
4390,4390,bank_transfer,2025-04-21,11859.46,completed,BT00004390
4391,4391,cash,2025-04-21,500.76,completed,
4392,4392,cash,2025-04-21,885.68,completed,
4393,4393,cash,2025-04-21,454.1,completed,
4394,4394,upi,2025-04-21,275.17,completed,UPI00004394
4395,4395,cash,2025-04-21,4204.32,completed,
4396,4396,cash,2025-04-21,1043.23,completed,
4397,4397,upi,2025-04-21,5805.64,completed,UPI00004397
4398,4398,bank_transfer,2025-04-21,14508.4,completed,BT00004398
4399,4399,cash,2025-04-22,3481.71,completed,
4400,4400,cash,2025-04-22,23116.49,completed,
4401,4401,cash,2025-04-22,17811.55,completed,
4402,4402,bank_transfer,2025-04-22,15311.32,completed,BT00004402
4403,4403,cash,2025-04-22,3650.51,completed,
4404,4404,bank_transfer,2025-04-22,12765.21,completed,BT00004404
4405,4405,cash,2025-04-23,395.2,completed,
4406,4406,bank_transfer,2025-04-23,29248.64,completed,BT00004406
4407,4407,cash,2025-04-26,865.26,pending,
4408,4408,cash,2025-04-23,3959.89,completed,
4409,4409,cash,2025-04-24,2711.66,completed,
4410,4410,cash,2025-04-24,3894.35,completed,
4411,4411,cash,2025-04-24,2964.69,completed,
