sale_id,customer_id,employee_id,sale_date,total_amount,payment_method,payment_status,promotion_id,festival_flag,holiday_flag,season,warehouse_expansion_flag
3965,8,3,2025-02-17,8886.4,cash,paid,,0,0,winter,1
3966,806,3,2025-02-17,16101.6,upi,paid,,0,0,winter,1
3967,711,2,2025-02-17,208.0,cash,paid,,0,0,winter,1
3968,710,2,2025-02-17,2108.48,cash,paid,,0,0,winter,1
3969,86,1,2025-02-18,90.0,upi,paid,,0,0,winter,1
3970,197,2,2025-02-18,12183.8,cash,paid,,0,0,winter,1
3971,729,3,2025-02-19,1198.0,upi,paid,,0,0,winter,1
3972,759,1,2025-02-19,13654.43,bank_transfer,paid,,0,0,winter,1
3973,730,1,2025-02-20,136.52,cash,paid,,0,0,winter,1
3974,502,2,2025-02-20,20215.06,cash,paid,,0,0,winter,1
3975,1,1,2025-02-20,8732.3,cash,paid,,0,0,winter,1
3976,578,1,2025-02-20,1633.05,cash,paid,,0,0,winter,1
3977,544,3,2025-02-21,6591.2,upi,paid,,0,0,winter,1
3978,688,2,2025-02-21,13217.36,bank_transfer,paid,,0,0,winter,1
3979,553,3,2025-02-21,41323.26,cash,paid,,0,0,winter,1
3980,484,2,2025-02-21,14151.91,bank_transfer,paid,,0,0,winter,1
3981,449,2,2025-02-21,24272.76,bank_transfer,paid,,0,0,winter,1
3982,320,2,2025-02-22,7392.08,bank_transfer,paid,,0,0,winter,1
3983,49,3,2025-02-22,15648.71,bank_transfer,paid,,0,0,winter,1
3984,616,2,2025-02-22,16043.64,upi,paid,,0,0,winter,1
3985,626,3,2025-02-23,22870.44,upi,paid,,0,0,winter,1
3986,41,1,2025-02-23,12440.29,cash,paid,,0,0,winter,1
3987,938,3,2025-02-23,17912.77,cash,paid,,0,0,winter,1
3988,23,1,2025-02-23,13775.15,upi,paid,,0,0,winter,1
3989,30,1,2025-02-23,11056.33,cash,paid,,0,0,winter,1
3990,623,1,2025-02-23,35288.73,bank_transfer,paid,,0,0,winter,1
3991,851,1,2025-02-24,345.0,cash,pending,,0,0,winter,1
3992,564,3,2025-02-24,8047.35,bank_transfer,paid,,0,0,winter,1
3993,450,3,2025-02-24,7982.35,upi,paid,,0,0,winter,1
3994,698,1,2025-02-24,16753.83,upi,paid,,0,0,winter,1
3995,544,2,2025-02-24,84.0,upi,paid,,0,0,winter,1
3996,797,1,2025-02-25,1461.07,upi,pending,,0,0,winter,1
3997,895,3,2025-02-25,191.0,cash,pending,,0,0,winter,1
3998,843,1,2025-02-25,15070.98,cash,paid,,0,0,winter,1
3999,74,3,2025-02-25,25335.2,upi,paid,,0,0,winter,1
4000,808,1,2025-02-25,3428.94,cash,paid,,0,0,winter,1
4001,709,1,2025-02-26,11735.58,bank_transfer,paid,,0,0,winter,1
4002,674,3,2025-02-26,9180.9,cash,paid,,0,0,winter,1
4003,836,1,2025-02-26,35.0,upi,paid,,0,0,winter,1
4004,765,2,2025-02-27,16241.49,upi,paid,,0,0,winter,1
4005,704,3,2025-02-27,12070.8,cash,pending,,0,0,winter,1
4006,563,3,2025-02-27,1399.2,cash,paid,,0,0,winter,1
4007,400,3,2025-02-28,12974.32,upi,paid,,0,0,winter,1
4008,486,1,2025-02-28,21373.23,bank_transfer,paid,,0,0,winter,1
4009,538,1,2025-02-28,15379.52,bank_transfer,paid,,0,0,winter,1
4010,704,1,2025-02-28,7500.7,bank_transfer,paid,,0,0,winter,1
4011,770,1,2025-02-28,15681.18,upi,paid,,0,0,winter,1
4012,733,2,2025-03-01,9997.2,bank_transfer,paid,,0,0,pre_monsoon,1
4013,743,2,2025-03-01,2533.8,cash,paid,,0,0,pre_monsoon,1
4014,902,3,2025-03-01,1342.15,bank_transfer,paid,,0,0,pre_monsoon,1
4015,363,2,2025-03-01,4623.44,cash,paid,,0,0,pre_monsoon,1
4016,80,3,2025-03-02,6230.93,cash,paid,,0,0,pre_monsoon,1
4017,697,3,2025-03-02,30059.57,cash,paid,,0,0,pre_monsoon,1
4018,22,3,2025-03-02,80.0,cash,paid,,0,0,pre_monsoon,1
4019,670,3,2025-03-02,19196.06,upi,paid,,0,0,pre_monsoon,1
4020,237,3,2025-03-02,741.0,cash,paid,,0,0,pre_monsoon,1
4021,359,1,2025-03-03,10996.21,bank_transfer,pending,,0,0,pre_monsoon,1
4022,561,1,2025-03-03,4299.52,upi,paid,,0,0,pre_monsoon,1
4023,636,1,2025-03-03,10775.62,cash,paid,,0,0,pre_monsoon,1
4024,177,1,2025-03-03,159.0,cash,paid,,0,0,pre_monsoon,1
4025,601,1,2025-03-03,3987.55,cash,paid,,0,0,pre_monsoon,1
4026,870,1,2025-03-03,9892.76,upi,paid,,0,0,pre_monsoon,1
4027,645,3,2025-03-03,11699.05,cash,paid,,0,0,pre_monsoon,1
4028,158,3,2025-03-03,68.0,upi,paid,,0,0,pre_monsoon,1
4029,865,2,2025-03-03,19985.54,upi,paid,,0,0,pre_monsoon,1
4030,261,2,2025-03-04,380.0,upi,paid,,0,0,pre_monsoon,1
4031,113,1,2025-03-04,772.0,cash,paid,,0,0,pre_monsoon,1
4032,741,3,2025-03-04,16374.48,cash,paid,,0,0,pre_monsoon,1
4033,122,2,2025-03-04,4941.01,cash,paid,,0,0,pre_monsoon,1
4034,873,1,2025-03-04,11566.7,upi,paid,,0,0,pre_monsoon,1
4035,681,3,2025-03-04,2635.6,bank_transfer,paid,,0,0,pre_monsoon,1
4036,328,3,2025-03-04,40658.92,bank_transfer,paid,,0,0,pre_monsoon,1
4037,707,1,2025-03-04,425.0,upi,paid,,0,0,pre_monsoon,1
4038,551,2,2025-03-04,2724.06,cash,paid,,0,0,pre_monsoon,1
4039,519,2,2025-03-05,303.03,cash,paid,11.0,0,0,pre_monsoon,1
4040,460,1,2025-03-05,22.75,cash,paid,11.0,0,0,pre_monsoon,1
4041,302,3,2025-03-05,24827.38,upi,paid,11.0,0,0,pre_monsoon,1
4042,613,3,2025-03-05,10243.67,bank_transfer,paid,11.0,0,0,pre_monsoon,1
4043,192,3,2025-03-06,128.31,cash,paid,11.0,0,0,pre_monsoon,1
4044,505,2,2025-03-06,1198.92,cash,pending,11.0,0,0,pre_monsoon,1
4045,606,2,2025-03-06,46770.93,upi,paid,11.0,0,0,pre_monsoon,1
4046,779,3,2025-03-06,16885.73,upi,paid,11.0,0,0,pre_monsoon,1
4047,261,3,2025-03-06,597.7,upi,paid,11.0,0,0,pre_monsoon,1
4048,560,1,2025-03-06,190.19,cash,pending,11.0,0,0,pre_monsoon,1
4049,92,2,2025-03-06,21083.63,bank_transfer,paid,11.0,0,0,pre_monsoon,1
4050,68,2,2025-03-06,7837.56,upi,paid,11.0,0,0,pre_monsoon,1
4051,29,1,2025-03-06,8466.19,bank_transfer,paid,11.0,0,0,pre_monsoon,1
4052,585,1,2025-03-07,372.7,cash,paid,11.0,1,0,pre_monsoon,1
4053,151,2,2025-03-07,3056.24,cash,paid,11.0,1,0,pre_monsoon,1
4054,904,2,2025-03-07,4115.12,upi,paid,11.0,1,0,pre_monsoon,1
4055,500,1,2025-03-07,22575.37,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4056,581,2,2025-03-07,839.25,cash,paid,11.0,1,0,pre_monsoon,1
4057,748,3,2025-03-07,104.65,upi,paid,11.0,1,0,pre_monsoon,1
4058,612,2,2025-03-07,360.36,upi,paid,11.0,1,0,pre_monsoon,1
4059,17,1,2025-03-07,16884.92,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4060,737,1,2025-03-07,1757.57,cash,paid,11.0,1,0,pre_monsoon,1
4061,774,2,2025-03-07,21.84,cash,paid,11.0,1,0,pre_monsoon,1
4062,527,2,2025-03-07,3588.0,cash,paid,11.0,1,0,pre_monsoon,1
4063,536,3,2025-03-07,1367.09,upi,paid,11.0,1,0,pre_monsoon,1
4064,11,2,2025-03-07,3667.48,cash,paid,11.0,1,0,pre_monsoon,1
4065,847,2,2025-03-08,238.42,cash,paid,11.0,1,0,pre_monsoon,1
4066,301,3,2025-03-08,11428.47,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4067,145,3,2025-03-08,9841.98,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4068,382,2,2025-03-08,10695.24,cash,paid,11.0,1,0,pre_monsoon,1
4069,625,3,2025-03-08,9923.41,cash,paid,11.0,1,0,pre_monsoon,1
4070,34,2,2025-03-08,56.42,cash,paid,11.0,1,0,pre_monsoon,1
4071,921,3,2025-03-08,7042.09,upi,paid,11.0,1,0,pre_monsoon,1
4072,254,1,2025-03-08,11668.99,upi,paid,11.0,1,0,pre_monsoon,1
4073,316,3,2025-03-08,4016.59,upi,paid,11.0,1,0,pre_monsoon,1
4074,90,2,2025-03-08,1189.88,cash,paid,11.0,1,0,pre_monsoon,1
4075,272,1,2025-03-08,4569.59,upi,paid,11.0,1,0,pre_monsoon,1
4076,585,1,2025-03-09,15427.59,upi,paid,11.0,1,0,pre_monsoon,1
4077,373,1,2025-03-09,13220.63,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4078,27,3,2025-03-09,20075.08,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4079,693,3,2025-03-09,15522.29,cash,paid,11.0,1,0,pre_monsoon,1
4080,173,3,2025-03-09,2499.67,cash,paid,11.0,1,0,pre_monsoon,1
4081,245,3,2025-03-09,1622.85,cash,paid,11.0,1,0,pre_monsoon,1
4082,506,2,2025-03-10,3382.62,cash,pending,11.0,1,0,pre_monsoon,1
4083,721,2,2025-03-10,10270.7,cash,paid,11.0,1,0,pre_monsoon,1
4084,737,1,2025-03-10,229.32,cash,paid,11.0,1,0,pre_monsoon,1
4085,683,3,2025-03-11,16054.75,cash,paid,11.0,1,0,pre_monsoon,1
4086,218,3,2025-03-11,18337.41,cash,paid,11.0,1,0,pre_monsoon,1
4087,143,1,2025-03-11,236.6,cash,paid,11.0,1,0,pre_monsoon,1
4088,258,1,2025-03-11,32.76,cash,paid,11.0,1,0,pre_monsoon,1
4089,477,2,2025-03-11,10405.26,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4090,181,3,2025-03-11,1477.39,cash,paid,11.0,1,0,pre_monsoon,1
4091,602,2,2025-03-11,25431.28,upi,paid,11.0,1,0,pre_monsoon,1
4092,762,2,2025-03-11,10817.73,upi,paid,11.0,1,0,pre_monsoon,1
4093,128,2,2025-03-11,18212.47,upi,paid,11.0,1,0,pre_monsoon,1
4094,893,3,2025-03-11,13628.5,upi,paid,11.0,1,0,pre_monsoon,1
4095,118,1,2025-03-11,18126.81,upi,paid,11.0,1,0,pre_monsoon,1
4096,161,2,2025-03-11,10494.89,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4097,849,3,2025-03-12,13930.84,cash,paid,11.0,1,0,pre_monsoon,1
4098,485,3,2025-03-12,2828.23,cash,paid,11.0,1,0,pre_monsoon,1
4099,556,2,2025-03-12,1250.52,upi,paid,11.0,1,0,pre_monsoon,1
4100,555,2,2025-03-12,1161.74,upi,pending,11.0,1,0,pre_monsoon,1
4101,598,3,2025-03-12,801.71,cash,pending,11.0,1,0,pre_monsoon,1
4102,483,1,2025-03-12,7144.02,upi,paid,11.0,1,0,pre_monsoon,1
4103,716,1,2025-03-12,900.9,cash,paid,11.0,1,0,pre_monsoon,1
4104,46,2,2025-03-12,16508.92,cash,paid,11.0,1,0,pre_monsoon,1
4105,772,3,2025-03-12,1361.18,cash,paid,11.0,1,0,pre_monsoon,1
4106,675,3,2025-03-12,3040.49,cash,paid,11.0,1,0,pre_monsoon,1
4107,119,1,2025-03-12,8069.45,upi,paid,11.0,1,0,pre_monsoon,1
4108,211,1,2025-03-12,11025.41,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4109,717,1,2025-03-13,21451.09,cash,paid,11.0,1,0,pre_monsoon,1
4110,394,2,2025-03-13,523.25,upi,paid,11.0,1,0,pre_monsoon,1
4111,116,2,2025-03-13,611.43,cash,paid,11.0,1,0,pre_monsoon,1
4112,609,1,2025-03-13,81.9,upi,paid,11.0,1,0,pre_monsoon,1
4113,427,3,2025-03-13,1576.84,cash,paid,11.0,1,0,pre_monsoon,1
4114,173,2,2025-03-13,9164.06,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4115,62,2,2025-03-14,4060.58,upi,paid,11.0,1,0,pre_monsoon,1
4116,392,2,2025-03-14,1834.29,upi,paid,11.0,1,0,pre_monsoon,1
4117,538,2,2025-03-14,16928.75,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4118,128,1,2025-03-15,422.24,cash,paid,11.0,1,0,pre_monsoon,1
4119,224,1,2025-03-15,4279.47,cash,paid,11.0,1,0,pre_monsoon,1
4120,87,3,2025-03-15,28846.01,upi,paid,11.0,1,0,pre_monsoon,1
4121,273,2,2025-03-15,189.12,cash,paid,11.0,1,0,pre_monsoon,1
4122,354,3,2025-03-15,10736.03,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4123,818,2,2025-03-15,7016.78,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4124,721,2,2025-03-15,32.76,upi,paid,11.0,1,0,pre_monsoon,1
4125,433,1,2025-03-15,276.64,upi,pending,11.0,1,0,pre_monsoon,1
4126,597,3,2025-03-15,225.68,cash,paid,11.0,1,0,pre_monsoon,1
4127,305,1,2025-03-15,3610.63,cash,paid,11.0,1,0,pre_monsoon,1
4128,944,2,2025-03-15,21267.26,upi,paid,11.0,1,0,pre_monsoon,1
4129,753,3,2025-03-15,8768.67,cash,paid,11.0,1,0,pre_monsoon,1
4130,212,3,2025-03-15,1456.91,cash,paid,11.0,1,0,pre_monsoon,1
4131,209,1,2025-03-15,21716.18,cash,paid,11.0,1,0,pre_monsoon,1
4132,643,1,2025-03-16,2940.16,cash,pending,11.0,1,0,pre_monsoon,1
4133,752,2,2025-03-16,7440.7,cash,paid,11.0,1,0,pre_monsoon,1
4134,303,3,2025-03-16,2867.94,upi,paid,11.0,1,0,pre_monsoon,1
4135,869,1,2025-03-16,1981.57,upi,paid,11.0,1,0,pre_monsoon,1
4136,260,2,2025-03-16,34168.49,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4137,920,2,2025-03-16,1643.65,cash,paid,11.0,1,0,pre_monsoon,1
4138,710,1,2025-03-16,127.4,cash,paid,11.0,1,0,pre_monsoon,1
4139,727,2,2025-03-16,128.31,cash,paid,11.0,1,0,pre_monsoon,1
4140,498,1,2025-03-16,9624.15,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4141,177,1,2025-03-16,5823.55,upi,paid,11.0,1,0,pre_monsoon,1
4142,71,2,2025-03-16,47.32,upi,paid,11.0,1,0,pre_monsoon,1
4143,646,2,2025-03-16,7946.21,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4144,855,3,2025-03-16,6485.46,upi,paid,11.0,1,0,pre_monsoon,1
4145,831,2,2025-03-17,15138.48,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4146,9,1,2025-03-17,32396.67,upi,paid,11.0,1,0,pre_monsoon,1
4147,474,2,2025-03-17,16198.76,cash,paid,11.0,1,0,pre_monsoon,1
4148,701,1,2025-03-17,3474.38,cash,paid,11.0,1,0,pre_monsoon,1
4149,826,2,2025-03-17,198.38,cash,paid,11.0,1,0,pre_monsoon,1
4150,310,3,2025-03-17,13845.74,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4151,475,1,2025-03-17,2264.04,cash,paid,11.0,1,0,pre_monsoon,1
4152,926,3,2025-03-17,5556.57,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4153,361,2,2025-03-17,7888.74,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4154,857,1,2025-03-17,7504.48,cash,paid,11.0,1,0,pre_monsoon,1
4155,576,1,2025-03-17,1435.93,cash,paid,11.0,1,0,pre_monsoon,1
4156,352,1,2025-03-17,8556.38,upi,paid,11.0,1,0,pre_monsoon,1
4157,861,3,2025-03-18,527.8,upi,paid,11.0,1,0,pre_monsoon,1
4158,330,2,2025-03-18,750.31,upi,paid,11.0,1,0,pre_monsoon,1
4159,515,2,2025-03-18,327.6,cash,paid,11.0,1,0,pre_monsoon,1
4160,923,2,2025-03-18,871.58,upi,paid,11.0,1,0,pre_monsoon,1
4161,464,2,2025-03-18,1969.86,cash,paid,11.0,1,0,pre_monsoon,1
4162,342,1,2025-03-18,4166.12,cash,paid,11.0,1,0,pre_monsoon,1
4163,55,2,2025-03-18,39621.35,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4164,607,2,2025-03-18,3937.42,upi,paid,11.0,1,0,pre_monsoon,1
4165,725,2,2025-03-18,20268.99,upi,paid,11.0,1,0,pre_monsoon,1
4166,420,1,2025-03-18,860.81,cash,paid,11.0,1,0,pre_monsoon,1
4167,166,2,2025-03-18,6593.39,upi,paid,11.0,1,0,pre_monsoon,1
4168,487,3,2025-03-19,8682.15,cash,paid,11.0,1,0,pre_monsoon,1
4169,932,2,2025-03-19,13504.73,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4170,15,2,2025-03-19,20411.63,cash,paid,11.0,1,0,pre_monsoon,1
4171,788,3,2025-03-19,3136.21,cash,paid,11.0,1,0,pre_monsoon,1
4172,436,1,2025-03-19,473.2,cash,pending,11.0,1,0,pre_monsoon,1
4173,55,1,2025-03-19,7329.13,upi,paid,11.0,1,0,pre_monsoon,1
4174,49,2,2025-03-19,4546.53,cash,paid,11.0,1,0,pre_monsoon,1
4175,458,3,2025-03-19,2574.25,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4176,881,3,2025-03-19,7324.24,upi,paid,11.0,1,0,pre_monsoon,1
4177,118,3,2025-03-19,3420.12,cash,paid,11.0,1,0,pre_monsoon,1
4178,316,3,2025-03-19,16080.25,upi,paid,11.0,1,0,pre_monsoon,1
4179,191,3,2025-03-20,3590.91,cash,paid,11.0,1,0,pre_monsoon,1
4180,418,3,2025-03-20,101.92,cash,paid,11.0,1,0,pre_monsoon,1
4181,723,1,2025-03-20,4981.43,bank_transfer,paid,11.0,1,0,pre_monsoon,1
4182,507,1,2025-03-20,12920.7,cash,paid,11.0,1,0,pre_monsoon,1
4183,84,1,2025-03-20,40.95,upi,paid,11.0,1,0,pre_monsoon,1
4184,792,1,2025-03-20,4324.14,upi,paid,11.0,1,0,pre_monsoon,1
4185,479,2,2025-03-20,5246.53,cash,paid,11.0,1,0,pre_monsoon,1
4186,823,3,2025-03-20,8546.94,upi,paid,11.0,1,0,pre_monsoon,1
4187,372,2,2025-03-20,3488.18,cash,paid,11.0,1,0,pre_monsoon,1
4188,63,1,2025-03-20,274.82,upi,paid,11.0,1,0,pre_monsoon,1
4189,496,3,2025-03-20,1751.51,upi,paid,11.0,1,0,pre_monsoon,1
4190,521,2,2025-03-21,22824.4,bank_transfer,pending,,1,0,pre_monsoon,1
4191,399,3,2025-03-21,14567.68,upi,paid,,1,0,pre_monsoon,1
4192,695,2,2025-03-21,19598.51,bank_transfer,paid,,1,0,pre_monsoon,1
4193,256,3,2025-03-22,15606.69,upi,paid,,0,0,pre_monsoon,1
4194,143,3,2025-03-22,136.98,cash,pending,,0,0,pre_monsoon,1
4195,561,1,2025-03-22,16896.99,cash,paid,,0,0,pre_monsoon,1
4196,266,1,2025-03-22,8.0,cash,pending,,0,0,pre_monsoon,1
4197,599,3,2025-03-23,2373.88,cash,pending,,0,0,pre_monsoon,1
4198,879,2,2025-03-23,1281.44,upi,paid,,0,0,pre_monsoon,1
4199,938,1,2025-03-23,5420.58,cash,paid,,0,0,pre_monsoon,1
4200,846,2,2025-03-23,4174.08,bank_transfer,paid,,0,0,pre_monsoon,1
4201,653,3,2025-03-23,18252.19,upi,paid,,0,0,pre_monsoon,1
4202,276,1,2025-03-23,331.6,upi,paid,,0,0,pre_monsoon,1
4203,253,1,2025-03-23,1250.22,cash,paid,,0,0,pre_monsoon,1
4204,96,3,2025-03-23,18403.64,upi,pending,,0,0,pre_monsoon,1
4205,299,3,2025-03-23,7754.12,bank_transfer,pending,,0,0,pre_monsoon,1
4206,908,3,2025-03-24,2329.6,cash,paid,,0,0,pre_monsoon,1
4207,817,3,2025-03-24,9573.91,bank_transfer,paid,,0,0,pre_monsoon,1
4208,56,1,2025-03-24,2137.62,cash,paid,,0,0,pre_monsoon,1
4209,302,2,2025-03-24,1287.96,upi,paid,,0,0,pre_monsoon,1
4210,621,3,2025-03-24,6413.08,cash,paid,,0,0,pre_monsoon,1
4211,770,3,2025-03-24,12984.12,bank_transfer,paid,,0,0,pre_monsoon,1
4212,321,3,2025-03-24,1366.68,upi,paid,,0,0,pre_monsoon,1
4213,11,1,2025-03-24,5947.56,upi,paid,,0,0,pre_monsoon,1
4214,931,3,2025-03-24,3028.1,upi,paid,,0,0,pre_monsoon,1
4215,854,2,2025-03-24,9193.37,upi,paid,,0,0,pre_monsoon,1
4216,440,2,2025-03-24,237.0,upi,paid,,0,0,pre_monsoon,1
4217,41,2,2025-03-25,9668.97,upi,paid,,0,0,pre_monsoon,1
4218,44,1,2025-03-25,16357.59,cash,paid,,0,0,pre_monsoon,1
4219,765,1,2025-03-25,9789.54,upi,paid,,0,0,pre_monsoon,1
4220,822,1,2025-03-25,338.0,cash,paid,,0,0,pre_monsoon,1
4221,227,2,2025-03-25,598.32,cash,paid,,0,0,pre_monsoon,1
4222,597,2,2025-03-25,11785.35,upi,paid,,0,0,pre_monsoon,1
4223,309,2,2025-03-25,15280.54,bank_transfer,paid,,0,0,pre_monsoon,1
4224,629,1,2025-03-26,20281.46,bank_transfer,paid,,0,0,pre_monsoon,1
4225,557,1,2025-03-26,2265.36,bank_transfer,paid,,0,0,pre_monsoon,1
4226,852,1,2025-03-26,11137.31,bank_transfer,paid,,0,0,pre_monsoon,1
4227,640,3,2025-03-26,1945.02,cash,paid,,0,0,pre_monsoon,1
4228,788,2,2025-03-27,179.0,cash,paid,,0,0,pre_monsoon,1
4229,583,3,2025-03-27,16569.12,upi,paid,,0,0,pre_monsoon,1
4230,738,3,2025-03-27,11050.54,bank_transfer,paid,,0,0,pre_monsoon,1
4231,818,3,2025-03-27,1490.76,cash,paid,,0,0,pre_monsoon,1
4232,792,3,2025-03-27,7765.86,cash,paid,,0,0,pre_monsoon,1
4233,72,3,2025-03-27,1526.05,upi,paid,,0,0,pre_monsoon,1
4234,934,3,2025-03-27,7563.17,bank_transfer,paid,,0,0,pre_monsoon,1
4235,426,3,2025-03-28,4248.31,cash,paid,,0,0,pre_monsoon,1
4236,103,3,2025-03-28,1633.33,bank_transfer,paid,,0,0,pre_monsoon,1
4237,809,3,2025-03-28,526.0,upi,paid,,0,0,pre_monsoon,1
4238,49,2,2025-03-28,20376.07,bank_transfer,paid,,0,0,pre_monsoon,1
4239,747,3,2025-03-28,7009.9,cash,paid,,0,0,pre_monsoon,1
4240,829,2,2025-03-28,12031.22,upi,paid,,0,0,pre_monsoon,1
4241,578,1,2025-03-29,15460.14,upi,paid,,0,0,pre_monsoon,1
4242,410,1,2025-03-29,1613.7,upi,paid,,0,0,pre_monsoon,1
4243,627,2,2025-03-29,2966.85,cash,paid,,0,0,pre_monsoon,1
4244,858,2,2025-03-29,11881.96,cash,paid,,0,0,pre_monsoon,1
4245,753,1,2025-03-29,6959.61,upi,paid,,0,0,pre_monsoon,1
4246,433,1,2025-03-30,15375.25,cash,paid,,0,0,pre_monsoon,1
4247,499,2,2025-03-30,44733.78,cash,paid,,0,0,pre_monsoon,1
4248,520,3,2025-03-30,6845.42,bank_transfer,paid,,0,0,pre_monsoon,1
4249,473,2,2025-03-30,620.0,upi,paid,,0,0,pre_monsoon,1
4250,875,2,2025-03-30,12151.0,bank_transfer,pending,,0,0,pre_monsoon,1
4251,166,2,2025-03-31,949.76,bank_transfer,paid,,0,0,pre_monsoon,1
4252,572,2,2025-03-31,717.33,cash,pending,,0,0,pre_monsoon,1
4253,578,1,2025-03-31,14800.83,bank_transfer,paid,,0,0,pre_monsoon,1
4254,703,1,2025-03-31,552.0,cash,paid,,0,0,pre_monsoon,1
4255,715,1,2025-03-31,3629.25,cash,paid,,0,0,pre_monsoon,1
4256,766,2,2025-03-31,17330.27,upi,paid,,0,0,pre_monsoon,1
4257,915,1,2025-03-31,83.0,upi,paid,,0,0,pre_monsoon,1
4258,783,1,2025-03-31,9746.62,upi,paid,,0,0,pre_monsoon,1
4259,493,1,2025-04-01,25359.57,upi,paid,,0,0,pre_monsoon,1
4260,406,1,2025-04-01,6653.06,cash,paid,,0,0,pre_monsoon,1
4261,208,1,2025-04-01,720.0,upi,paid,,0,0,pre_monsoon,1
4262,227,2,2025-04-01,15768.12,bank_transfer,paid,,0,0,pre_monsoon,1
4263,894,1,2025-04-02,26889.81,cash,paid,,0,0,pre_monsoon,1
4264,357,1,2025-04-02,870.0,cash,paid,,0,0,pre_monsoon,1
4265,345,3,2025-04-02,792.0,cash,paid,,0,0,pre_monsoon,1
4266,764,3,2025-04-02,10621.94,cash,paid,,0,0,pre_monsoon,1
4267,483,2,2025-04-02,4147.47,cash,paid,,0,0,pre_monsoon,1
4268,340,3,2025-04-02,5583.84,bank_transfer,paid,,0,0,pre_monsoon,1
4269,91,1,2025-04-02,444.0,cash,paid,,0,0,pre_monsoon,1
4270,696,3,2025-04-02,9330.34,bank_transfer,paid,,0,0,pre_monsoon,1
4271,476,2,2025-04-02,182.85,cash,paid,,0,0,pre_monsoon,1
4272,175,2,2025-04-02,4293.1,upi,paid,,0,0,pre_monsoon,1
4273,436,1,2025-04-03,6809.98,cash,pending,,0,0,pre_monsoon,1
4274,373,1,2025-04-03,1983.03,upi,paid,,0,0,pre_monsoon,1
4275,170,1,2025-04-03,466.32,cash,paid,,0,0,pre_monsoon,1
4276,373,1,2025-04-03,1999.56,upi,paid,,0,0,pre_monsoon,1
4277,899,2,2025-04-04,8013.06,upi,paid,,0,0,pre_monsoon,1
4278,536,2,2025-04-04,3755.62,cash,paid,,0,0,pre_monsoon,1
4279,216,1,2025-04-04,19845.32,cash,pending,,0,0,pre_monsoon,1
4280,522,1,2025-04-04,17086.14,cash,paid,,0,0,pre_monsoon,1
4281,219,2,2025-04-04,11309.04,upi,paid,,0,0,pre_monsoon,1
4282,205,3,2025-04-04,3341.2,cash,paid,,0,0,pre_monsoon,1
4283,328,3,2025-04-04,14268.17,upi,paid,,0,0,pre_monsoon,1
4284,225,3,2025-04-05,4075.45,bank_transfer,pending,,0,0,pre_monsoon,1
4285,693,3,2025-04-05,23441.46,cash,paid,,0,0,pre_monsoon,1
4286,734,2,2025-04-05,19323.37,upi,paid,,0,0,pre_monsoon,1
4287,500,1,2025-04-05,17006.23,bank_transfer,paid,,0,0,pre_monsoon,1
4288,191,1,2025-04-05,14784.64,upi,paid,,0,0,pre_monsoon,1
4289,342,1,2025-04-05,455.0,upi,paid,,0,0,pre_monsoon,1
4290,486,1,2025-04-05,290.0,upi,paid,,0,0,pre_monsoon,1
4291,882,2,2025-04-06,6279.83,bank_transfer,paid,,0,0,pre_monsoon,1
4292,794,1,2025-04-06,29846.32,bank_transfer,paid,,0,0,pre_monsoon,1
4293,668,1,2025-04-06,7450.1,upi,paid,,0,0,pre_monsoon,1
4294,228,1,2025-04-06,4153.6,cash,paid,,0,0,pre_monsoon,1
4295,667,1,2025-04-06,12190.01,upi,paid,,0,0,pre_monsoon,1
4296,899,2,2025-04-06,775.0,cash,paid,,0,0,pre_monsoon,1
4297,388,3,2025-04-07,2852.96,upi,paid,,0,0,pre_monsoon,1
4298,605,1,2025-04-07,7034.48,upi,paid,,0,0,pre_monsoon,1
4299,872,3,2025-04-07,2277.21,upi,paid,,0,0,pre_monsoon,1
4300,687,3,2025-04-07,1945.02,cash,paid,,0,0,pre_monsoon,1
4301,346,1,2025-04-07,19372.82,bank_transfer,paid,,0,0,pre_monsoon,1
